announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,imp_wd,imp_wd_spath,imp_wd_dpath,as_path_max,unique_as_path_max,edit_distance_avg,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,number_rare_ases,rare_ases_avg,nadas,flaps,label,Incident,window_start,window_end
8,4,8,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,13,0.3611111111111111,2,4,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:14,2018-04-24 12:05:15
489,43,489,0,0,0,0,2,0,2,20,3,5.658914728682171,9,0,1,50,11,0,1,1,0,1,92,0.024871586915382535,1,18,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:15,2018-04-24 12:05:16
7,2,7,0,0,0,0,0,0,0,8,2,3.0,3,0,0,0,1,0,0,0,0,0,10,0.2631578947368421,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:16,2018-04-24 12:05:17
16,0,16,0,0,0,0,0,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,31,0.3974358974358974,3,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:17,2018-04-24 12:05:18
7,0,7,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,19,0.5135135135135135,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:18,2018-04-24 12:05:19
22,1,22,0,0,0,0,1,0,1,13,2,1.0,1,0,1,0,0,0,0,0,0,1,10,0.04149377593360996,0,1,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:19,2018-04-24 12:05:20
12,1,12,0,0,0,0,0,0,0,9,2,2.0,3,0,1,0,1,0,0,0,0,1,26,0.40625,7,1,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:20,2018-04-24 12:05:21
49,4,49,0,0,0,0,0,0,0,15,2,3.6,6,0,0,0,4,0,0,1,0,0,50,0.18796992481203006,11,1,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:21,2018-04-24 12:05:22
2,2,2,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,11,1.0,11,1,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:22,2018-04-24 12:05:23
2,0,2,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,10,1.0,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:23,2018-04-24 12:05:24
12,2,12,0,0,0,0,0,0,0,15,1,0.0,0,0,0,0,0,0,0,0,0,0,12,0.15,2,1,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:24,2018-04-24 12:05:25
25,0,25,0,0,0,0,0,0,0,7,2,3.0,3,0,0,0,11,0,0,0,0,0,6,0.041379310344827586,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:25,2018-04-24 12:05:26
15,0,15,0,0,0,0,1,0,1,8,2,2.5,3,0,0,1,1,0,0,0,0,0,8,0.08421052631578947,2,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:26,2018-04-24 12:05:27
13,1,13,0,0,0,0,0,0,0,7,2,3.0,3,0,0,0,4,0,0,0,0,0,6,0.08823529411764706,2,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:27,2018-04-24 12:05:28
1,1,1,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,1,1.0,10,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:28,2018-04-24 12:05:29
5,0,5,0,0,0,0,0,0,0,7,2,1.0,1,0,1,0,0,0,0,0,0,1,12,0.46153846153846156,2,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:29,2018-04-24 12:05:30
213,5,213,0,0,0,0,0,0,0,15,2,3.0,3,0,0,0,1,0,0,0,0,0,66,0.04483695652173913,0,2,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:30,2018-04-24 12:05:31
15,3,15,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,15,0.1724137931034483,0,2,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:31,2018-04-24 12:05:32
26,3,26,4,0,0,0,8,4,4,10,3,3.3636363636363638,8,3,0,0,4,0,2,0,3,0,12,0.075,4,3,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:32,2018-04-24 12:05:33
63,2,63,0,0,0,0,0,0,0,16,1,0.0,0,0,0,0,0,0,0,0,0,0,42,0.1024390243902439,2,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:33,2018-04-24 12:05:34
8,1,8,0,0,0,0,0,0,0,12,2,10.0,10,0,0,0,0,0,0,0,0,0,10,0.17857142857142858,2,1,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:34,2018-04-24 12:05:35
21,1,21,0,0,0,0,0,0,0,12,2,3.0,3,0,0,0,4,0,0,0,0,0,18,0.15,2,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:35,2018-04-24 12:05:36
7,6,7,0,0,0,0,0,0,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,8,0.14545454545454545,12,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:36,2018-04-24 12:05:37
107,1,107,1,0,0,0,1,1,0,9,1,0.0,0,1,0,0,0,0,0,0,1,0,38,0.09644670050761421,2,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:37,2018-04-24 12:05:38
130,21,130,0,0,0,0,4,0,4,13,3,4.4,6,0,0,0,4,0,4,2,0,0,51,0.06227106227106227,6,9,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:38,2018-04-24 12:05:39
8,3,8,0,0,0,0,4,0,4,5,2,1.0,1,0,4,0,0,0,0,0,0,4,4,0.1111111111111111,0,3,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:39,2018-04-24 12:05:40
11,8,11,0,0,0,0,0,0,0,6,2,3.0,3,0,0,0,1,0,0,0,0,0,17,0.3269230769230769,10,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:40,2018-04-24 12:05:41
76,4,76,0,0,0,0,0,0,0,13,2,1.8,3,0,3,0,2,0,0,0,0,3,1,0.0010976948408342481,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:41,2018-04-24 12:05:42
153,18,153,0,0,0,0,0,0,0,15,2,2.4285714285714284,4,0,3,0,2,2,0,0,0,3,61,0.04714064914992272,2,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:42,2018-04-24 12:05:43
88,5,88,0,0,0,0,0,0,0,14,2,3.0,3,0,0,0,2,0,0,0,0,0,17,0.015610651974288337,2,1,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:43,2018-04-24 12:05:44
6,4,6,0,0,0,0,0,0,0,5,2,3.0,3,0,0,0,1,0,0,0,0,0,13,0.65,14,1,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:44,2018-04-24 12:05:45
29,79,29,0,0,0,0,0,0,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,33,0.2,10,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:45,2018-04-24 12:05:46
97,6,97,0,0,0,0,1,0,1,12,2,1.6666666666666667,2,0,1,2,0,0,0,0,0,1,56,0.11570247933884298,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:46,2018-04-24 12:05:47
8,0,8,0,0,0,0,0,0,0,6,2,3.0,3,0,0,0,1,0,0,0,0,0,14,0.45161290322580644,4,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:47,2018-04-24 12:05:48
86,0,86,0,0,0,0,0,0,0,13,2,3.0,3,0,0,0,1,0,0,0,0,0,27,0.028784648187633263,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:48,2018-04-24 12:05:49
5,1,5,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,20,0.8695652173913043,1,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:49,2018-04-24 12:05:50
19,1,19,0,0,0,0,0,0,0,7,2,2.8,3,0,0,1,4,0,0,0,0,0,16,0.16666666666666666,7,1,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:50,2018-04-24 12:05:51
16,8,16,0,0,0,0,0,0,0,8,2,3.0,3,0,0,0,3,0,0,0,0,0,20,0.20408163265306123,2,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:51,2018-04-24 12:05:52
28,2,28,0,0,0,0,0,0,0,8,2,1.0,1,0,5,0,0,0,0,0,0,5,28,0.1917808219178082,7,1,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:52,2018-04-24 12:05:53
10,5,10,0,0,0,0,0,0,0,7,2,3.0,3,0,0,0,1,0,0,0,0,0,10,0.19230769230769232,2,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:53,2018-04-24 12:05:54
8,6,8,0,0,0,0,0,0,0,8,2,4.0,4,0,0,0,0,2,0,0,0,0,10,0.23809523809523808,14,1,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:54,2018-04-24 12:05:55
14,0,14,0,0,0,0,0,0,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,10,0.09615384615384616,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:55,2018-04-24 12:05:56
24,4,24,0,0,0,0,0,0,0,10,2,3.0,3,0,0,0,2,0,0,0,0,0,18,0.1232876712328767,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:56,2018-04-24 12:05:57
21,0,21,0,0,0,0,0,0,0,11,2,3.0,3,0,0,0,4,0,0,0,0,0,15,0.10273972602739725,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:57,2018-04-24 12:05:58
34,2,34,0,0,0,0,1,0,1,9,2,2.3333333333333335,3,0,1,0,2,0,0,0,0,1,23,0.13218390804597702,2,1,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:58,2018-04-24 12:05:59
14,0,14,0,0,0,0,1,0,1,7,3,2.5,4,0,1,0,0,1,0,0,0,1,18,0.2647058823529412,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:05:59,2018-04-24 12:06:00
7,0,7,1,0,0,0,1,0,1,9,2,4.0,4,0,0,0,0,2,0,0,0,0,12,0.2857142857142857,3,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:00,2018-04-24 12:06:01
261,13,261,0,0,0,0,0,0,0,13,2,1.75,3,0,2,1,1,0,0,0,0,2,91,0.053061224489795916,1,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:01,2018-04-24 12:06:02
4,0,4,0,0,0,0,0,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,15,0.5172413793103449,1,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:02,2018-04-24 12:06:03
57,1,57,0,0,0,0,0,0,0,16,2,3.0,3,0,0,0,1,0,0,0,0,0,64,0.1636828644501279,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:03,2018-04-24 12:06:04
9,4,9,0,0,0,0,3,0,3,5,2,1.0,1,0,3,0,0,0,0,0,0,3,8,0.21052631578947367,2,4,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:04,2018-04-24 12:06:05
11,5,11,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,12,0.2608695652173913,2,5,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:05,2018-04-24 12:06:06
26,2,26,0,0,0,0,0,0,0,7,2,2.7,3,0,1,1,8,0,0,0,0,1,14,0.1044776119402985,6,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:06,2018-04-24 12:06:07
13,1,13,1,0,0,0,1,1,0,8,2,2.0,3,1,0,0,2,0,0,0,1,0,8,0.09523809523809523,1,1,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:07,2018-04-24 12:06:08
240,3,240,0,0,0,0,0,0,0,13,2,3.0,3,0,0,0,1,0,0,0,0,0,63,0.04056664520283323,2,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:08,2018-04-24 12:06:09
4,3,4,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,9,0.6428571428571429,10,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:09,2018-04-24 12:06:10
5,0,5,0,0,0,0,0,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,9,0.2903225806451613,1,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:10,2018-04-24 12:06:11
8,4,8,0,0,0,0,0,0,0,9,2,3.0,3,0,0,0,2,0,0,0,0,0,11,0.2,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:11,2018-04-24 12:06:12
22,1,22,0,0,0,0,0,0,0,8,2,3.3333333333333335,4,0,0,0,2,1,0,0,0,0,9,0.07086614173228346,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:12,2018-04-24 12:06:13
91,12,91,0,0,0,0,1,0,1,15,2,2.6666666666666665,4,0,2,0,2,2,0,0,0,2,76,0.14587332053742802,0,1,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:13,2018-04-24 12:06:14
5,2,5,0,0,0,0,0,0,0,5,2,3.0,3,0,0,0,1,0,0,0,0,0,11,0.4583333333333333,2,2,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:14,2018-04-24 12:06:15
2,0,2,0,0,0,0,0,0,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,4,0.8,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:15,2018-04-24 12:06:16
189,34,189,0,0,0,0,0,0,0,15,2,2.111111111111111,3,0,0,8,1,0,0,0,0,0,78,0.08478260869565217,2,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:16,2018-04-24 12:06:17
9,7,9,0,0,0,0,0,0,0,10,2,4.0,4,0,0,0,0,1,0,0,0,0,17,0.3090909090909091,12,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:17,2018-04-24 12:06:18
98,0,98,0,0,0,0,0,0,0,11,1,0.0,0,1,0,0,0,0,0,0,1,0,45,0.13119533527696792,2,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:18,2018-04-24 12:06:19
9,0,9,0,0,0,0,1,0,1,9,2,2.0,2,0,0,1,0,0,0,0,0,0,16,0.2962962962962963,2,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:19,2018-04-24 12:06:20
5,1,5,0,0,0,0,0,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,18,0.5294117647058824,2,1,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:20,2018-04-24 12:06:21
11,3,11,0,0,0,0,1,0,1,9,3,4.666666666666667,6,0,0,0,1,0,1,1,0,0,16,0.22535211267605634,5,2,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:21,2018-04-24 12:06:22
23,8,23,0,0,0,0,0,0,0,10,2,5.0,7,0,0,0,1,0,0,0,0,0,39,0.3046875,6,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:22,2018-04-24 12:06:23
11,0,11,0,0,0,0,0,0,0,10,2,3.0,3,0,0,0,4,0,0,0,0,0,13,0.17105263157894737,1,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:23,2018-04-24 12:06:24
6,2,6,0,0,0,0,1,0,1,8,3,4.0,4,0,0,0,0,2,0,0,0,0,13,0.3611111111111111,3,1,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:24,2018-04-24 12:06:25
8,1,8,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,20,0.5405405405405406,1,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:25,2018-04-24 12:06:26
6,0,6,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,9,0.34615384615384615,1,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:26,2018-04-24 12:06:27
7,4,7,0,0,0,0,0,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,21,0.4883720930232558,10,2,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:27,2018-04-24 12:06:28
13,2,13,1,0,0,0,1,1,0,8,2,1.5,3,1,0,0,1,0,0,0,1,0,23,0.3382352941176471,2,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:28,2018-04-24 12:06:29
2,1,2,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,11,0.8461538461538461,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:29,2018-04-24 12:06:30
3,0,3,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,10,0.9090909090909091,1,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:30,2018-04-24 12:06:31
3,0,3,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,14,0.8235294117647058,1,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:31,2018-04-24 12:06:32
81,6,81,0,0,0,0,0,0,0,11,2,4.2,5,0,1,0,0,0,4,0,0,1,66,0.1506849315068493,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:32,2018-04-24 12:06:33
42,1,42,0,0,0,0,0,0,0,11,2,3.3333333333333335,4,0,0,0,2,1,0,0,0,0,56,0.21875,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:33,2018-04-24 12:06:34
4,1,4,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,12,0.8,2,1,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:34,2018-04-24 12:06:35
13,1,13,0,0,0,0,0,0,0,8,2,3.0,3,0,0,0,4,0,0,0,0,0,7,0.08139534883720931,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:35,2018-04-24 12:06:36
6,5,6,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,6,0.2222222222222222,10,4,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:36,2018-04-24 12:06:37
7,2,7,0,0,0,0,0,0,0,9,2,6.0,6,0,0,0,0,0,0,1,0,0,10,0.23809523809523808,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:37,2018-04-24 12:06:38
37,1,37,0,0,0,0,0,0,0,11,2,1.75,4,0,3,0,0,1,0,0,0,3,54,0.271356783919598,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:38,2018-04-24 12:06:39
18,8,18,0,0,0,0,1,0,1,9,3,4.5,6,0,0,0,1,0,0,1,0,0,22,0.24175824175824176,2,2,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:39,2018-04-24 12:06:40
7,0,7,0,0,0,0,0,0,0,9,3,2.3333333333333335,3,0,1,0,2,0,0,0,0,1,14,0.3783783783783784,3,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:40,2018-04-24 12:06:41
1,0,1,0,0,0,0,0,0,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,4,1.0,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:41,2018-04-24 12:06:42
11,1,11,0,0,0,0,0,0,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,41,0.5125,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:42,2018-04-24 12:06:43
3,4,3,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,10,3,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:43,2018-04-24 12:06:44
67,20,67,0,0,0,0,0,0,0,18,2,1.0,1,0,1,0,0,0,0,0,0,1,79,0.2140921409214092,2,2,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:44,2018-04-24 12:06:45
18,1,18,1,0,0,0,1,1,0,5,2,1.0,1,0,2,0,0,0,0,0,0,1,14,0.1891891891891892,3,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:45,2018-04-24 12:06:46
12,1,12,0,0,0,0,0,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,6,0.06976744186046512,2,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:46,2018-04-24 12:06:47
116,6,116,0,0,0,0,0,0,0,10,4,2.772727272727273,5,0,0,8,12,1,1,0,0,0,81,0.12404287901990811,0,2,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:47,2018-04-24 12:06:48
3,2,3,0,0,0,1,1,0,1,10,2,1.0,1,0,1,0,0,0,0,0,0,1,12,0.7058823529411765,10,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:48,2018-04-24 12:06:49
11,1,11,0,0,0,0,0,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,25,0.45454545454545453,4,1,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:49,2018-04-24 12:06:50
11,0,11,0,0,0,0,0,0,0,11,2,3.0,3,0,0,0,3,0,0,0,0,0,17,0.2537313432835821,1,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:50,2018-04-24 12:06:51
7,1,7,0,0,0,0,1,0,1,11,2,1.0,1,0,1,0,0,0,0,0,0,1,15,0.3409090909090909,0,1,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:51,2018-04-24 12:06:52
12,0,12,0,0,0,0,0,0,0,10,2,3.0,3,0,0,0,3,0,0,0,0,0,9,0.11688311688311688,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:52,2018-04-24 12:06:53
27,2,27,0,0,0,0,0,0,0,10,2,4.0,6,0,0,0,2,0,0,1,0,0,30,0.21428571428571427,6,1,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:53,2018-04-24 12:06:54
10,9,10,0,0,0,0,0,0,0,9,2,2.0,3,0,1,0,1,0,0,0,0,1,6,0.09375,15,1,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:54,2018-04-24 12:06:55
8,4,8,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,14,0.35,2,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:55,2018-04-24 12:06:56
14,1,14,0,0,0,0,0,0,0,7,2,3.0,3,0,0,0,6,0,0,0,0,0,7,0.1,4,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:56,2018-04-24 12:06:57
3,0,3,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,9,0.5,0,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:57,2018-04-24 12:06:58
3,4,3,0,0,0,0,0,0,0,15,1,0.0,0,0,0,0,0,0,0,0,0,0,7,0.30434782608695654,10,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:58,2018-04-24 12:06:59
99,10,99,0,0,0,0,0,0,0,13,2,4.0,4,0,0,0,0,2,0,0,0,0,20,0.05181347150259067,7,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:06:59,2018-04-24 12:07:00
12,1,12,0,0,0,0,1,0,1,12,2,4.0,5,0,0,0,1,0,1,0,0,0,9,0.08333333333333333,3,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:07:00,2018-04-24 12:07:01
8,0,8,0,0,0,0,1,0,1,9,3,4.5,5,0,0,0,0,1,1,0,0,0,7,0.14,3,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:07:01,2018-04-24 12:07:02
8,0,8,0,0,0,0,0,0,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,8,0.09411764705882353,1,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:07:02,2018-04-24 12:07:03
129,7,129,0,0,0,0,0,0,0,22,2,3.975,21,0,0,1,21,12,5,0,0,0,56,0.06363636363636363,0,3,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:07:03,2018-04-24 12:07:04
4,2,4,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,17,0.85,2,2,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:07:04,2018-04-24 12:07:05
19,0,19,0,0,0,0,0,0,0,8,2,3.0,3,0,0,0,4,0,0,0,0,0,15,0.13392857142857142,1,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:07:05,2018-04-24 12:07:06
10,0,10,0,0,0,0,2,0,2,4,2,1.0,1,0,3,0,0,0,0,0,0,3,13,0.3333333333333333,2,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:07:06,2018-04-24 12:07:07
6,5,6,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,17,0.53125,11,0,prefix_hijacking,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 12:07:07,2018-04-24 12:07:08
